Order ID,Order Date,Year,Month,Quarter,Customer ID,Product ID,User ID,Category,Quantity,Unit Price,Unit Cost,Gross Sales,Discount %,Discount Amount,Net Sales,Total Cost,Profit,Profit Margin %,Sales Channel,Order Status,Ship Date,Payment Method
ORD-00381,2023-04-21,2023,4,Q2,CUST-0063,PROD-0056,USER-021,Toys,19,378.73,192.25,7195.87,15,1079.38,6116.49,3652.75,2463.74,40.28,Online,Pending,2023-04-25,Cash
ORD-00382,2022-04-22,2022,4,Q2,CUST-0003,PROD-0036,USER-002,Books,12,273.14,160.67,3277.68,10,327.77,2949.91,1928.04,1021.87,34.64,Online,Completed,2022-04-25,Bank Transfer
ORD-00383,2024-05-24,2024,5,Q2,CUST-0057,PROD-0075,USER-016,Office Supplies,16,794.13,431.59,12706.08,0,0.0,12706.08,6905.44,5800.64,45.65,Wholesale,Completed,2024-05-27,Cash
ORD-00384,2024-11-06,2024,11,Q4,CUST-0041,PROD-0014,USER-024,Clothing,13,576.96,261.07,7500.48,0,0.0,7500.48,3393.91,4106.57,54.75,Wholesale,Completed,2024-11-11,Credit Card
ORD-00385,2023-02-21,2023,2,Q1,CUST-0083,PROD-0050,USER-013,Toys,16,960.94,417.8,15375.04,20,3075.01,12300.03,6684.8,5615.23,45.65,Online,Completed,2023-02-24,Cash
ORD-00386,2023-06-14,2023,6,Q2,CUST-0080,PROD-0028,USER-015,Sports,11,946.94,426.55,10416.34,5,520.82,9895.52,4692.05,5203.47,52.58,Online,Completed,2023-06-17,Credit Card
ORD-00387,2025-11-13,2025,11,Q4,CUST-0078,PROD-0018,USER-029,Home & Kitchen,6,692.73,487.84,4156.38,5,207.82,3948.56,2927.04,1021.52,25.87,Online,Pending,2025-11-17,Cash
ORD-00388,2024-05-21,2024,5,Q2,CUST-0073,PROD-0014,USER-024,Clothing,7,576.96,261.07,4038.72,5,201.94,3836.78,1827.49,2009.29,52.37,Wholesale,Completed,2024-05-22,Cash
ORD-00389,2024-10-20,2024,10,Q4,CUST-0022,PROD-0020,USER-024,Home & Kitchen,2,484.81,257.88,969.62,0,0.0,969.62,515.76,453.86,46.81,Online,Pending,2024-10-22,PayPal
ORD-00390,2024-05-26,2024,5,Q2,CUST-0091,PROD-0054,USER-025,Toys,5,286.99,163.06,1434.95,0,0.0,1434.95,815.3,619.65,43.18,Online,Returned,2024-05-28,PayPal
ORD-00391,2022-11-19,2022,11,Q4,CUST-0084,PROD-0042,USER-009,Beauty,5,370.28,282.66,1851.4,20,370.28,1481.12,1413.3,67.82,4.58,Direct Sales,Returned,2022-11-24,Bank Transfer
ORD-00392,2025-08-10,2025,8,Q3,CUST-0068,PROD-0011,USER-025,Clothing,10,189.57,111.51,1895.7,0,0.0,1895.7,1115.1,780.6,41.18,Wholesale,Pending,2025-08-12,Bank Transfer
ORD-00393,2024-10-03,2024,10,Q4,CUST-0058,PROD-0065,USER-010,Food & Grocery,2,299.41,194.42,598.82,10,59.88,538.94,388.84,150.1,27.85,Retail Store,Pending,2024-10-08,UPI
ORD-00394,2023-01-21,2023,1,Q1,CUST-0028,PROD-0011,USER-022,Clothing,3,189.57,111.51,568.71,0,0.0,568.71,334.53,234.18,41.18,Direct Sales,Pending,2023-01-25,PayPal
ORD-00395,2022-11-02,2022,11,Q4,CUST-0070,PROD-0012,USER-026,Clothing,2,151.45,86.05,302.9,5,15.14,287.76,172.1,115.66,40.19,Retail Store,Returned,2022-11-05,UPI
ORD-00396,2024-08-28,2024,8,Q3,CUST-0001,PROD-0063,USER-028,Automotive,7,282.77,164.4,1979.39,20,395.88,1583.51,1150.8,432.71,27.33,Online,Returned,2024-08-28,Bank Transfer
ORD-00397,2023-04-23,2023,4,Q2,CUST-0040,PROD-0002,USER-020,Electronics,9,320.22,163.38,2881.98,0,0.0,2881.98,1470.42,1411.56,48.98,Online,Completed,2023-04-26,Cash
ORD-00398,2025-07-19,2025,7,Q3,CUST-0056,PROD-0005,USER-022,Electronics,13,624.79,452.75,8122.27,0,0.0,8122.27,5885.75,2236.52,27.54,Direct Sales,Pending,2025-07-20,PayPal
ORD-00399,2022-10-04,2022,10,Q4,CUST-0041,PROD-0002,USER-014,Electronics,17,320.22,163.38,5443.74,0,0.0,5443.74,2777.46,2666.28,48.98,Wholesale,Completed,2022-10-06,Cash
ORD-00400,2023-06-15,2023,6,Q2,CUST-0090,PROD-0055,USER-030,Toys,12,951.05,428.4,11412.6,20,2282.52,9130.08,5140.8,3989.28,43.69,Retail Store,Completed,2023-06-19,PayPal
ORD-00401,2024-06-01,2024,6,Q2,CUST-0099,PROD-0007,USER-015,Electronics,18,870.29,420.43,15665.22,15,2349.78,13315.44,7567.74,5747.7,43.17,Online,Pending,2024-06-04,Credit Card
ORD-00402,2023-01-01,2023,1,Q1,CUST-0032,PROD-0075,USER-009,Office Supplies,17,794.13,431.59,13500.21,10,1350.02,12150.19,7337.03,4813.16,39.61,Retail Store,Completed,2023-01-03,Bank Transfer
ORD-00403,2025-12-08,2025,12,Q4,CUST-0015,PROD-0065,USER-004,Food & Grocery,10,299.41,194.42,2994.1,0,0.0,2994.1,1944.2,1049.9,35.07,Wholesale,Completed,2025-12-12,Bank Transfer
ORD-00404,2023-04-04,2023,4,Q2,CUST-0006,PROD-0012,USER-011,Clothing,15,151.45,86.05,2271.75,0,0.0,2271.75,1290.75,981.0,43.18,Wholesale,Completed,2023-04-09,Bank Transfer
ORD-00405,2023-02-13,2023,2,Q1,CUST-0053,PROD-0078,USER-016,Office Supplies,11,1018.64,482.77,11205.04,20,2241.01,8964.03,5310.47,3653.56,40.76,Direct Sales,Completed,2023-02-16,UPI
ORD-00406,2023-02-21,2023,2,Q1,CUST-0063,PROD-0079,USER-023,Office Supplies,1,121.72,88.2,121.72,0,0.0,121.72,88.2,33.52,27.54,Wholesale,Completed,2023-02-23,UPI
ORD-00407,2025-05-23,2025,5,Q2,CUST-0036,PROD-0049,USER-007,Toys,19,227.61,106.86,4324.59,5,216.23,4108.36,2030.34,2078.02,50.58,Wholesale,Completed,2025-05-27,Cash
ORD-00408,2022-07-01,2022,7,Q3,CUST-0003,PROD-0037,USER-014,Books,14,582.25,407.17,8151.5,15,1222.72,6928.78,5700.38,1228.4,17.73,Direct Sales,Returned,2022-07-06,UPI
ORD-00409,2022-08-21,2022,8,Q3,CUST-0087,PROD-0037,USER-008,Books,17,582.25,407.17,9898.25,0,0.0,9898.25,6921.89,2976.36,30.07,Retail Store,Completed,2022-08-26,UPI
ORD-00410,2025-01-09,2025,1,Q1,CUST-0074,PROD-0007,USER-013,Electronics,11,870.29,420.43,9573.19,20,1914.64,7658.55,4624.73,3033.82,39.61,Retail Store,Completed,2025-01-14,Credit Card
ORD-00411,2024-04-07,2024,4,Q2,CUST-0099,PROD-0041,USER-027,Beauty,15,678.82,396.97,10182.3,20,2036.46,8145.84,5954.55,2191.29,26.9,Online,Completed,2024-04-10,Credit Card
ORD-00412,2022-05-16,2022,5,Q2,CUST-0019,PROD-0012,USER-020,Clothing,12,151.45,86.05,1817.4,10,181.74,1635.66,1032.6,603.06,36.87,Direct Sales,Pending,2022-05-19,Cash
ORD-00413,2023-06-19,2023,6,Q2,CUST-0039,PROD-0008,USER-016,Electronics,20,824.83,499.9,16496.6,0,0.0,16496.6,9998.0,6498.6,39.39,Online,Completed,2023-06-23,UPI
ORD-00414,2022-02-15,2022,2,Q1,CUST-0044,PROD-0028,USER-015,Sports,1,946.94,426.55,946.94,20,189.39,757.55,426.55,331.0,43.69,Wholesale,Returned,2022-02-19,PayPal
ORD-00415,2022-11-01,2022,11,Q4,CUST-0037,PROD-0025,USER-025,Sports,1,972.91,498.93,972.91,0,0.0,972.91,498.93,473.98,48.72,Direct Sales,Completed,2022-11-05,Cash
ORD-00416,2024-12-12,2024,12,Q4,CUST-0014,PROD-0004,USER-018,Electronics,1,1113.23,494.77,1113.23,0,0.0,1113.23,494.77,618.46,55.56,Online,Completed,2024-12-17,Cash
ORD-00417,2024-11-11,2024,11,Q4,CUST-0020,PROD-0052,USER-020,Toys,3,921.9,443.22,2765.7,15,414.86,2350.84,1329.66,1021.18,43.44,Online,Pending,2024-11-13,UPI
ORD-00418,2025-06-05,2025,6,Q2,CUST-0053,PROD-0075,USER-013,Office Supplies,16,794.13,431.59,12706.08,20,2541.22,10164.86,6905.44,3259.42,32.07,Online,Returned,2025-06-06,Bank Transfer
ORD-00419,2025-09-05,2025,9,Q3,CUST-0011,PROD-0072,USER-024,Food & Grocery,8,395.54,197.77,3164.32,10,316.43,2847.89,1582.16,1265.73,44.44,Online,Completed,2025-09-06,PayPal
ORD-00420,2023-05-04,2023,5,Q2,CUST-0043,PROD-0062,USER-023,Automotive,2,405.29,214.44,810.58,5,40.53,770.05,428.88,341.17,44.3,Retail Store,Completed,2023-05-05,UPI
ORD-00421,2025-09-03,2025,9,Q3,CUST-0007,PROD-0041,USER-005,Beauty,13,678.82,396.97,8824.66,15,1323.7,7500.96,5160.61,2340.35,31.2,Online,Returned,2025-09-06,UPI
ORD-00422,2023-06-16,2023,6,Q2,CUST-0063,PROD-0017,USER-004,Home & Kitchen,2,864.42,411.63,1728.84,15,259.33,1469.51,823.26,646.25,43.98,Online,Returned,2023-06-21,UPI
ORD-00423,2025-09-08,2025,9,Q3,CUST-0027,PROD-0078,USER-002,Office Supplies,20,1018.64,482.77,20372.8,20,4074.56,16298.24,9655.4,6642.84,40.76,Retail Store,Completed,2025-09-09,Bank Transfer
ORD-00424,2022-04-26,2022,4,Q2,CUST-0042,PROD-0004,USER-027,Electronics,11,1113.23,494.77,12245.53,10,1224.55,11020.98,5442.47,5578.51,50.62,Online,Completed,2022-04-28,Credit Card
ORD-00425,2024-02-24,2024,2,Q1,CUST-0008,PROD-0050,USER-010,Toys,11,960.94,417.8,10570.34,15,1585.55,8984.79,4595.8,4388.99,48.85,Online,Completed,2024-02-26,Bank Transfer
ORD-00426,2024-03-01,2024,3,Q1,CUST-0070,PROD-0074,USER-013,Office Supplies,19,717.96,478.64,13641.24,0,0.0,13641.24,9094.16,4547.08,33.33,Retail Store,Completed,2024-03-04,Bank Transfer
ORD-00427,2022-08-25,2022,8,Q3,CUST-0031,PROD-0043,USER-017,Beauty,16,100.66,59.21,1610.56,5,80.53,1530.03,947.36,582.67,38.08,Retail Store,Completed,2022-08-27,UPI
ORD-00428,2023-09-24,2023,9,Q3,CUST-0027,PROD-0076,USER-007,Office Supplies,16,407.85,188.82,6525.6,0,0.0,6525.6,3021.12,3504.48,53.7,Online,Completed,2023-09-25,Credit Card
ORD-00429,2023-04-10,2023,4,Q2,CUST-0005,PROD-0050,USER-017,Toys,12,960.94,417.8,11531.28,5,576.56,10954.72,5013.6,5941.12,54.23,Online,Completed,2023-04-13,Credit Card
ORD-00430,2023-09-14,2023,9,Q3,CUST-0093,PROD-0001,USER-026,Electronics,6,808.7,347.08,4852.2,20,970.44,3881.76,2082.48,1799.28,46.35,Direct Sales,Completed,2023-09-17,Credit Card
ORD-00431,2022-07-12,2022,7,Q3,CUST-0088,PROD-0044,USER-030,Beauty,13,37.19,17.88,483.47,5,24.17,459.3,232.44,226.86,49.39,Retail Store,Completed,2022-07-14,Bank Transfer
ORD-00432,2022-03-02,2022,3,Q1,CUST-0085,PROD-0065,USER-020,Food & Grocery,8,299.41,194.42,2395.28,0,0.0,2395.28,1555.36,839.92,35.07,Wholesale,Completed,2022-03-05,Cash
ORD-00433,2023-10-10,2023,10,Q4,CUST-0010,PROD-0033,USER-006,Books,17,542.28,227.85,9218.76,0,0.0,9218.76,3873.45,5345.31,57.98,Retail Store,Pending,2023-10-11,Bank Transfer
ORD-00434,2023-06-06,2023,6,Q2,CUST-0088,PROD-0064,USER-007,Automotive,20,87.18,45.17,1743.6,15,261.54,1482.06,903.4,578.66,39.04,Online,Completed,2023-06-09,Bank Transfer
ORD-00435,2025-11-16,2025,11,Q4,CUST-0014,PROD-0003,USER-015,Electronics,11,777.34,413.48,8550.74,15,1282.61,7268.13,4548.28,2719.85,37.42,Retail Store,Completed,2025-11-21,Bank Transfer
ORD-00436,2025-04-18,2025,4,Q2,CUST-0082,PROD-0048,USER-014,Beauty,10,415.31,206.62,4153.1,0,0.0,4153.1,2066.2,2086.9,50.25,Retail Store,Completed,2025-04-22,UPI
ORD-00437,2024-05-05,2024,5,Q2,CUST-0044,PROD-0004,USER-014,Electronics,16,1113.23,494.77,17811.68,15,2671.75,15139.93,7916.32,7223.61,47.71,Wholesale,Pending,2024-05-06,UPI
ORD-00438,2023-12-12,2023,12,Q4,CUST-0075,PROD-0076,USER-001,Office Supplies,12,407.85,188.82,4894.2,5,244.71,4649.49,2265.84,2383.65,51.27,Direct Sales,Completed,2023-12-14,UPI
ORD-00439,2025-02-26,2025,2,Q1,CUST-0049,PROD-0037,USER-010,Books,6,582.25,407.17,3493.5,0,0.0,3493.5,2443.02,1050.48,30.07,Wholesale,Completed,2025-02-28,Bank Transfer
ORD-00440,2023-07-14,2023,7,Q3,CUST-0037,PROD-0031,USER-028,Sports,11,821.96,349.77,9041.56,5,452.08,8589.48,3847.47,4742.01,55.21,Wholesale,Returned,2023-07-16,UPI
ORD-00441,2023-11-16,2023,11,Q4,CUST-0077,PROD-0030,USER-022,Sports,10,547.13,279.15,5471.3,0,0.0,5471.3,2791.5,2679.8,48.98,Retail Store,Completed,2023-11-17,PayPal
ORD-00442,2025-09-17,2025,9,Q3,CUST-0085,PROD-0056,USER-004,Toys,8,378.73,192.25,3029.84,0,0.0,3029.84,1538.0,1491.84,49.24,Retail Store,Completed,2025-09-20,Cash
ORD-00443,2024-01-19,2024,1,Q1,CUST-0042,PROD-0059,USER-002,Automotive,5,749.92,471.65,3749.6,10,374.96,3374.64,2358.25,1016.39,30.12,Direct Sales,Pending,2024-01-23,Credit Card
ORD-00444,2025-02-15,2025,2,Q1,CUST-0007,PROD-0075,USER-008,Office Supplies,15,794.13,431.59,11911.95,0,0.0,11911.95,6473.85,5438.1,45.65,Wholesale,Pending,2025-02-19,Bank Transfer
ORD-00445,2025-10-28,2025,10,Q4,CUST-0047,PROD-0053,USER-025,Toys,13,510.65,378.26,6638.45,10,663.85,5974.6,4917.38,1057.22,17.7,Retail Store,Pending,2025-10-28,Credit Card
ORD-00446,2023-08-15,2023,8,Q3,CUST-0069,PROD-0029,USER-007,Sports,3,682.51,346.45,2047.53,15,307.13,1740.4,1039.35,701.05,40.28,Wholesale,Pending,2023-08-17,UPI
ORD-00447,2024-07-24,2024,7,Q3,CUST-0009,PROD-0051,USER-015,Toys,9,733.95,495.91,6605.55,0,0.0,6605.55,4463.19,2142.36,32.43,Retail Store,Completed,2024-07-25,UPI
ORD-00448,2023-08-13,2023,8,Q3,CUST-0027,PROD-0023,USER-023,Home & Kitchen,6,659.44,360.35,3956.64,0,0.0,3956.64,2162.1,1794.54,45.36,Wholesale,Pending,2023-08-14,PayPal
ORD-00449,2023-12-02,2023,12,Q4,CUST-0097,PROD-0001,USER-016,Electronics,14,808.7,347.08,11321.8,5,566.09,10755.71,4859.12,5896.59,54.82,Direct Sales,Completed,2023-12-03,Cash
ORD-00450,2024-06-17,2024,6,Q2,CUST-0092,PROD-0042,USER-030,Beauty,1,370.28,282.66,370.28,15,55.54,314.74,282.66,32.08,10.19,Online,Pending,2024-06-22,Bank Transfer
ORD-00451,2025-04-03,2025,4,Q2,CUST-0088,PROD-0067,USER-014,Food & Grocery,10,245.11,175.08,2451.1,5,122.56,2328.54,1750.8,577.74,24.81,Retail Store,Returned,2025-04-04,PayPal
ORD-00452,2023-02-16,2023,2,Q1,CUST-0048,PROD-0045,USER-002,Beauty,5,403.29,163.94,2016.45,15,302.47,1713.98,819.7,894.28,52.18,Retail Store,Completed,2023-02-18,PayPal
ORD-00453,2022-05-13,2022,5,Q2,CUST-0039,PROD-0004,USER-021,Electronics,11,1113.23,494.77,12245.53,15,1836.83,10408.7,5442.47,4966.23,47.71,Wholesale,Pending,2022-05-17,Bank Transfer
ORD-00454,2024-09-14,2024,9,Q3,CUST-0087,PROD-0001,USER-014,Electronics,1,808.7,347.08,808.7,0,0.0,808.7,347.08,461.62,57.08,Wholesale,Completed,2024-09-15,Bank Transfer
ORD-00455,2024-01-28,2024,1,Q1,CUST-0012,PROD-0042,USER-022,Beauty,7,370.28,282.66,2591.96,0,0.0,2591.96,1978.62,613.34,23.66,Retail Store,Completed,2024-01-28,UPI
ORD-00456,2023-11-05,2023,11,Q4,CUST-0056,PROD-0039,USER-026,Books,11,783.31,418.88,8616.41,0,0.0,8616.41,4607.68,4008.73,46.52,Direct Sales,Returned,2023-11-06,UPI
ORD-00457,2022-08-09,2022,8,Q3,CUST-0040,PROD-0079,USER-025,Office Supplies,7,121.72,88.2,852.04,0,0.0,852.04,617.4,234.64,27.54,Retail Store,Completed,2022-08-13,UPI
ORD-00458,2025-01-10,2025,1,Q1,CUST-0045,PROD-0027,USER-015,Sports,15,437.56,186.99,6563.4,5,328.17,6235.23,2804.85,3430.38,55.02,Retail Store,Returned,2025-01-15,UPI
ORD-00459,2025-06-12,2025,6,Q2,CUST-0041,PROD-0023,USER-020,Home & Kitchen,19,659.44,360.35,12529.36,15,1879.4,10649.96,6846.65,3803.31,35.71,Retail Store,Pending,2025-06-14,Cash
ORD-00460,2024-07-24,2024,7,Q3,CUST-0058,PROD-0005,USER-027,Electronics,2,624.79,452.75,1249.58,10,124.96,1124.62,905.5,219.12,19.48,Retail Store,Completed,2024-07-26,UPI
ORD-00461,2023-09-21,2023,9,Q3,CUST-0084,PROD-0032,USER-012,Sports,11,54.33,31.77,597.63,0,0.0,597.63,349.47,248.16,41.52,Wholesale,Completed,2023-09-24,UPI
ORD-00462,2024-06-22,2024,6,Q2,CUST-0053,PROD-0067,USER-005,Food & Grocery,9,245.11,175.08,2205.99,10,220.6,1985.39,1575.72,409.67,20.63,Online,Pending,2024-06-26,Bank Transfer
ORD-00463,2023-01-20,2023,1,Q1,CUST-0095,PROD-0071,USER-005,Food & Grocery,8,1159.58,487.22,9276.64,20,1855.33,7421.31,3897.76,3523.55,47.48,Retail Store,Returned,2023-01-23,Credit Card
ORD-00464,2022-03-08,2022,3,Q1,CUST-0012,PROD-0045,USER-022,Beauty,19,403.29,163.94,7662.51,10,766.25,6896.26,3114.86,3781.4,54.83,Retail Store,Completed,2022-03-11,PayPal
ORD-00465,2024-02-07,2024,2,Q1,CUST-0068,PROD-0025,USER-016,Sports,6,972.91,498.93,5837.46,10,583.75,5253.71,2993.58,2260.13,43.02,Direct Sales,Completed,2024-02-10,PayPal
ORD-00466,2022-08-28,2022,8,Q3,CUST-0009,PROD-0073,USER-023,Office Supplies,9,95.67,73.03,861.03,20,172.21,688.82,657.27,31.55,4.58,Wholesale,Completed,2022-08-28,Bank Transfer
ORD-00467,2022-01-28,2022,1,Q1,CUST-0006,PROD-0039,USER-009,Books,5,783.31,418.88,3916.55,0,0.0,3916.55,2094.4,1822.15,46.52,Online,Completed,2022-01-28,UPI
ORD-00468,2024-07-04,2024,7,Q3,CUST-0027,PROD-0066,USER-003,Food & Grocery,12,675.08,340.95,8100.96,0,0.0,8100.96,4091.4,4009.56,49.49,Retail Store,Pending,2024-07-08,UPI
ORD-00469,2023-07-24,2023,7,Q3,CUST-0053,PROD-0079,USER-029,Office Supplies,18,121.72,88.2,2190.96,15,328.64,1862.32,1587.6,274.72,14.75,Online,Returned,2023-07-26,Cash
ORD-00470,2023-09-02,2023,9,Q3,CUST-0088,PROD-0024,USER-010,Home & Kitchen,14,704.05,388.98,9856.7,20,1971.34,7885.36,5445.72,2439.64,30.94,Wholesale,Completed,2023-09-05,UPI
ORD-00471,2022-11-11,2022,11,Q4,CUST-0031,PROD-0008,USER-003,Electronics,17,824.83,499.9,14022.11,0,0.0,14022.11,8498.3,5523.81,39.39,Direct Sales,Completed,2022-11-16,Cash
ORD-00472,2024-01-06,2024,1,Q1,CUST-0045,PROD-0012,USER-002,Clothing,11,151.45,86.05,1665.95,0,0.0,1665.95,946.55,719.4,43.18,Direct Sales,Pending,2024-01-11,Bank Transfer
ORD-00473,2024-09-28,2024,9,Q3,CUST-0078,PROD-0045,USER-015,Beauty,7,403.29,163.94,2823.03,0,0.0,2823.03,1147.58,1675.45,59.35,Retail Store,Pending,2024-09-28,PayPal
ORD-00474,2025-04-04,2025,4,Q2,CUST-0018,PROD-0080,USER-008,Office Supplies,10,618.25,277.24,6182.5,5,309.13,5873.37,2772.4,3100.97,52.8,Retail Store,Completed,2025-04-08,UPI
ORD-00475,2024-12-25,2024,12,Q4,CUST-0038,PROD-0016,USER-027,Clothing,11,1096.0,438.4,12056.0,20,2411.2,9644.8,4822.4,4822.4,50.0,Wholesale,Returned,2024-12-28,UPI
ORD-00476,2024-08-12,2024,8,Q3,CUST-0017,PROD-0001,USER-020,Electronics,15,808.7,347.08,12130.5,5,606.52,11523.98,5206.2,6317.78,54.82,Online,Returned,2024-08-15,Bank Transfer
ORD-00477,2023-08-20,2023,8,Q3,CUST-0040,PROD-0067,USER-010,Food & Grocery,12,245.11,175.08,2941.32,5,147.07,2794.25,2100.96,693.29,24.81,Direct Sales,Returned,2023-08-21,Bank Transfer
ORD-00478,2024-01-09,2024,1,Q1,CUST-0040,PROD-0069,USER-023,Food & Grocery,2,273.51,181.13,547.02,0,0.0,547.02,362.26,184.76,33.78,Retail Store,Completed,2024-01-10,Cash
ORD-00479,2022-12-28,2022,12,Q4,CUST-0085,PROD-0064,USER-024,Automotive,14,87.18,45.17,1220.52,0,0.0,1220.52,632.38,588.14,48.19,Retail Store,Pending,2022-12-28,Cash
ORD-00480,2024-03-23,2024,3,Q1,CUST-0014,PROD-0075,USER-012,Office Supplies,6,794.13,431.59,4764.78,0,0.0,4764.78,2589.54,2175.24,45.65,Retail Store,Completed,2024-03-25,Cash
ORD-00481,2023-03-16,2023,3,Q1,CUST-0045,PROD-0029,USER-015,Sports,19,682.51,346.45,12967.69,15,1945.15,11022.54,6582.55,4439.99,40.28,Retail Store,Completed,2023-03-18,Credit Card
ORD-00482,2022-09-06,2022,9,Q3,CUST-0070,PROD-0078,USER-029,Office Supplies,11,1018.64,482.77,11205.04,20,2241.01,8964.03,5310.47,3653.56,40.76,Wholesale,Completed,2022-09-11,Cash
ORD-00483,2024-10-17,2024,10,Q4,CUST-0084,PROD-0008,USER-030,Electronics,3,824.83,499.9,2474.49,0,0.0,2474.49,1499.7,974.79,39.39,Direct Sales,Completed,2024-10-19,Cash
ORD-00484,2023-01-06,2023,1,Q1,CUST-0093,PROD-0035,USER-025,Books,8,618.47,381.77,4947.76,0,0.0,4947.76,3054.16,1893.6,38.27,Wholesale,Returned,2023-01-07,PayPal
ORD-00485,2025-08-23,2025,8,Q3,CUST-0031,PROD-0057,USER-012,Automotive,15,994.69,438.19,14920.35,20,2984.07,11936.28,6572.85,5363.43,44.93,Wholesale,Completed,2025-08-25,PayPal
ORD-00486,2024-09-26,2024,9,Q3,CUST-0031,PROD-0050,USER-023,Toys,9,960.94,417.8,8648.46,5,432.42,8216.04,3760.2,4455.84,54.23,Retail Store,Returned,2024-09-28,PayPal
ORD-00487,2022-04-25,2022,4,Q2,CUST-0042,PROD-0014,USER-028,Clothing,7,576.96,261.07,4038.72,0,0.0,4038.72,1827.49,2211.23,54.75,Wholesale,Completed,2022-04-28,Credit Card
ORD-00488,2022-08-06,2022,8,Q3,CUST-0083,PROD-0033,USER-011,Books,9,542.28,227.85,4880.52,10,488.05,4392.47,2050.65,2341.82,53.31,Wholesale,Completed,2022-08-10,UPI
ORD-00489,2025-03-25,2025,3,Q1,CUST-0032,PROD-0038,USER-026,Books,19,213.22,134.95,4051.18,0,0.0,4051.18,2564.05,1487.13,36.71,Wholesale,Completed,2025-03-28,Cash
ORD-00490,2025-04-23,2025,4,Q2,CUST-0046,PROD-0013,USER-009,Clothing,8,360.23,238.56,2881.84,20,576.37,2305.47,1908.48,396.99,17.22,Direct Sales,Pending,2025-04-24,Bank Transfer
ORD-00491,2022-03-20,2022,3,Q1,CUST-0038,PROD-0029,USER-007,Sports,1,682.51,346.45,682.51,20,136.5,546.01,346.45,199.56,36.55,Retail Store,Completed,2022-03-25,Cash
ORD-00492,2022-10-26,2022,10,Q4,CUST-0002,PROD-0076,USER-029,Office Supplies,8,407.85,188.82,3262.8,5,163.14,3099.66,1510.56,1589.1,51.27,Wholesale,Completed,2022-10-28,Credit Card
ORD-00493,2022-02-04,2022,2,Q1,CUST-0014,PROD-0048,USER-026,Beauty,10,415.31,206.62,4153.1,10,415.31,3737.79,2066.2,1671.59,44.72,Wholesale,Completed,2022-02-06,Cash
ORD-00494,2023-04-27,2023,4,Q2,CUST-0025,PROD-0071,USER-018,Food & Grocery,3,1159.58,487.22,3478.74,5,173.94,3304.8,1461.66,1843.14,55.77,Retail Store,Returned,2023-04-28,PayPal
ORD-00495,2025-06-22,2025,6,Q2,CUST-0027,PROD-0030,USER-029,Sports,19,547.13,279.15,10395.47,10,1039.55,9355.92,5303.85,4052.07,43.31,Online,Pending,2025-06-23,Bank Transfer
ORD-00496,2022-11-14,2022,11,Q4,CUST-0030,PROD-0067,USER-030,Food & Grocery,4,245.11,175.08,980.44,15,147.07,833.37,700.32,133.05,15.97,Online,Returned,2022-11-19,Cash
ORD-00497,2024-07-03,2024,7,Q3,CUST-0080,PROD-0060,USER-011,Automotive,12,682.05,385.34,8184.6,0,0.0,8184.6,4624.08,3560.52,43.5,Wholesale,Completed,2024-07-04,Cash
ORD-00498,2025-06-26,2025,6,Q2,CUST-0012,PROD-0077,USER-022,Office Supplies,2,254.79,125.51,509.58,20,101.92,407.66,251.02,156.64,38.42,Direct Sales,Completed,2025-06-28,Bank Transfer
ORD-00499,2024-01-09,2024,1,Q1,CUST-0022,PROD-0074,USER-030,Office Supplies,8,717.96,478.64,5743.68,0,0.0,5743.68,3829.12,1914.56,33.33,Online,Completed,2024-01-10,UPI
ORD-00500,2024-04-05,2024,4,Q2,CUST-0026,PROD-0006,USER-026,Electronics,17,329.23,187.06,5596.91,0,0.0,5596.91,3180.02,2416.89,43.18,Wholesale,Returned,2024-04-08,PayPal
